"CASE_ID","CASE_UUID","CASE_NUMBER","COMPANY_ID","CASE_TYPE","CASE_PRIORITY","CASE_TITLE","CASE_SUMMARY","TOTAL_FLAGGED_AMOUNT","TRANSACTION_COUNT","ALERT_COUNT","STATUS","OUTCOME","ASSIGNED_ANALYST","REVIEWING_MANAGER","OPENED_AT","DUE_DATE","CLOSED_AT","SAR_FILED","SAR_FILING_DATE","SAR_REFERENCE","CREATED_AT","UPDATED_AT"
1605,"51d7499a-31ba-44a8-9b0d-26b0438d579e",CASE-000105,4052,EDD_REVIEW,LOW,EDD_REVIEW - Company 2104,Case opened based on risk alerts,1297.56,1,1,CLOSED,SAR_FILED,analyst_2,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-157656,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1606,f925217e-87cd-4a2d-9e52-df821e484292,CASE-000106,267,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 3866,Case opened based on risk alerts,79079.11,1,1,CLOSED,SAR_FILED,analyst_3,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-598644,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1608,df336db0-b571-4d70-a389-727f609dffe4,CASE-000108,1113,EDD_REVIEW,HIGH,EDD_REVIEW - Company 4719,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_9,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1611,d11ea9f3-a0f7-457f-998a-e3284d6ac290,CASE-000111,2182,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4165,Case opened based on risk alerts,8338.73,1,1,CLOSED,MONITORING,analyst_2,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1627,afb17386-388d-4a55-9e3a-ee7e7a4bad4e,CASE-000127,1345,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1223,Case opened based on risk alerts,889823.87,3,3,CLOSED,SAR_FILED,analyst_6,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-902727,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1629,"09b87c9d-357d-41b6-b5d6-f7207549949b",CASE-000129,2941,EDD_REVIEW,LOW,EDD_REVIEW - Company 201,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_5,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1642,"924559e4-5fc5-4e79-8be8-55546c382ebe",CASE-000142,1938,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1236,Case opened based on risk alerts,60106.71,1,1,CLOSED,MONITORING,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1653,dba11813-11a2-4d55-8b3a-7c5d0d397db1,CASE-000153,22,EDD_REVIEW,LOW,EDD_REVIEW - Company 1801,Case opened based on risk alerts,152534.80,1,1,OPEN,,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1656,"8252e4c0-07ca-424c-8c8f-bb903409e54a",CASE-000156,4782,EDD_REVIEW,HIGH,EDD_REVIEW - Company 4420,Case opened based on risk alerts,341.84,1,1,CLOSED,MONITORING,analyst_7,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1657,b2db5d9b-2c62-4d81-997c-d4e90b6b118f,CASE-000157,1596,EDD_REVIEW,LOW,EDD_REVIEW - Company 4811,Case opened based on risk alerts,535780.18,3,3,OPEN,,analyst_9,manager_1,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1662,"28668fc6-be47-4de2-a5c6-f1aa00f5a44a",CASE-000162,1021,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1368,Case opened based on risk alerts,0.00,0,0,CLOSED,SAR_FILED,analyst_10,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-331944,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1668,"5f7cf778-c44e-4e8e-89d1-0544fbc0fc7e",CASE-000168,4785,EDD_REVIEW,HIGH,EDD_REVIEW - Company 2589,Case opened based on risk alerts,12351.29,1,1,CLOSED,MONITORING,analyst_6,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1671,"9ce7b072-857f-4d86-bb03-dfa72691aadf",CASE-000171,853,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 722,Case opened based on risk alerts,10143.85,1,1,OPEN,,analyst_6,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1697,ae910b6f-ddc3-4a44-8165-3cc5fd75cc15,CASE-000197,4116,EDD_REVIEW,LOW,EDD_REVIEW - Company 2071,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_3,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1701,f14be0cd-11f5-41d4-9f52-66d97f115d64,CASE-000201,197,EDD_REVIEW,LOW,EDD_REVIEW - Company 4712,Case opened based on risk alerts,8072.54,2,2,CLOSED,MONITORING,analyst_10,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1704,d55c325a-74c5-456f-8a7b-ba56372b4395,CASE-000204,1082,EDD_REVIEW,HIGH,EDD_REVIEW - Company 469,Case opened based on risk alerts,1117.14,1,1,CLOSED,ACCOUNT_CLOSED,analyst_2,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1707,c604c304-6f39-4793-ac2c-503bbd6ce990,CASE-000207,2483,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 378,Case opened based on risk alerts,13691.90,1,1,CLOSED,ACCOUNT_CLOSED,analyst_10,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1708,db561e44-5775-41be-b493-ebf51b25b693,CASE-000208,3177,EDD_REVIEW,HIGH,EDD_REVIEW - Company 411,Case opened based on risk alerts,59979.10,1,1,CLOSED,CLEARED,analyst_9,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1718,"340cd293-6cbb-4a6c-a29c-e3f364d22b1f",CASE-000218,2626,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 50,Case opened based on risk alerts,121746.52,2,2,CLOSED,ACCOUNT_CLOSED,analyst_1,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1723,c4173648-02df-4c9b-8e3e-636b00380f89,CASE-000223,538,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 703,Case opened based on risk alerts,0.00,0,0,CLOSED,SAR_FILED,analyst_5,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-136494,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1737,"7ea262c8-bf0a-4f82-a84b-140ee09d12b6",CASE-000237,413,EDD_REVIEW,LOW,EDD_REVIEW - Company 3623,Case opened based on risk alerts,31112.08,1,1,CLOSED,ACCOUNT_CLOSED,analyst_2,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1738,"2c5d7914-5ce8-4f30-9d92-21dc726a797d",CASE-000238,1459,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 3930,Case opened based on risk alerts,10190.91,1,1,OPEN,,analyst_3,manager_1,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1743,"7aa72baa-126a-4839-8752-c2c2d3c04758",CASE-000243,1313,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1654,Case opened based on risk alerts,41980.36,1,1,CLOSED,ACCOUNT_CLOSED,analyst_10,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1744,"7ea65e0f-0178-4d7b-ab48-fd72f0a2f61c",CASE-000244,4845,EDD_REVIEW,HIGH,EDD_REVIEW - Company 2888,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_4,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1746,"4ea0069b-636b-4f6a-9ba4-4495988557cb",CASE-000246,900,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 2261,Case opened based on risk alerts,1109.47,1,1,CLOSED,MONITORING,analyst_9,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1757,"1cd16197-4a44-4ee6-9fbc-44050e73a2a5",CASE-000257,3489,EDD_REVIEW,LOW,EDD_REVIEW - Company 3616,Case opened based on risk alerts,1270.00,1,1,CLOSED,MONITORING,analyst_7,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1767,"758cf707-2a58-4021-98fb-7113cf0af7d7",CASE-000267,1942,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 2429,Case opened based on risk alerts,2357.04,1,1,CLOSED,ACCOUNT_CLOSED,analyst_10,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1769,"5d9ad923-ec08-44e6-9e54-818b45fdc92d",CASE-000269,623,EDD_REVIEW,LOW,EDD_REVIEW - Company 4699,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_7,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1772,"438e92f6-a5d3-4e06-ba06-6d5cef9f1650",CASE-000272,76,EDD_REVIEW,HIGH,EDD_REVIEW - Company 249,Case opened based on risk alerts,118655.77,1,1,CLOSED,SAR_FILED,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-174770,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1774,"5ae6a318-820a-4a3c-8b31-7508e354bc73",CASE-000274,4325,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 3345,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_9,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1798,"04156ee0-a2b2-44c5-ab0a-04adffc5f347",CASE-000298,3181,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 555,Case opened based on risk alerts,4582.14,1,1,OPEN,,analyst_4,manager_4,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1802,"16d99a92-a656-46ba-bc55-7531fc1ed10a",CASE-000302,3741,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 2184,Case opened based on risk alerts,2165.79,1,1,OPEN,,analyst_9,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1803,"0e42ca13-6d2b-444f-9b03-f26a98aa7f12",CASE-000303,2985,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 2717,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_7,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1811,f64fedf4-888e-4f85-bb63-ab988f427ef1,CASE-000311,4140,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1587,Case opened based on risk alerts,145934.64,2,2,OPEN,,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1815,edc82c57-b35d-41be-80ec-9c6b65f92ea7,CASE-000315,2095,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1264,Case opened based on risk alerts,2655.29,1,1,CLOSED,CLEARED,analyst_7,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1816,c36eafce-1b1b-47eb-8613-7d6ab3685512,CASE-000316,1553,EDD_REVIEW,HIGH,EDD_REVIEW - Company 4471,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_4,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1819,d21a404e-259e-4b81-b8b6-bbe72ee23eed,CASE-000319,2070,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 3635,Case opened based on risk alerts,14845.22,1,1,CLOSED,CLEARED,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1828,"6a984249-fc55-4e44-9aeb-bb6ed5149c2c",CASE-000328,1691,EDD_REVIEW,HIGH,EDD_REVIEW - Company 4397,Case opened based on risk alerts,0.00,0,0,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1830,b346c05a-b570-457a-98bb-556f17ff58ae,CASE-000330,1060,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1981,Case opened based on risk alerts,147066.31,3,3,OPEN,,analyst_4,manager_4,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1831,b32d6aca-1427-4c51-9139-a74ecc5bb051,CASE-000331,4574,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4937,Case opened based on risk alerts,2048.52,1,1,CLOSED,ACCOUNT_CLOSED,analyst_7,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1842,"09dc2013-474f-496e-b781-422f64fa928e",CASE-000342,3723,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4383,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_8,manager_4,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1843,a248b37c-c383-4149-a9f7-7e8e2bedd2aa,CASE-000343,4039,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4812,Case opened based on risk alerts,232228.83,2,2,CLOSED,CLEARED,analyst_5,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1844,"8ab16c6d-8cae-460f-8a5c-27c611a624ab",CASE-000344,4060,EDD_REVIEW,HIGH,EDD_REVIEW - Company 3609,Case opened based on risk alerts,65548.89,1,1,CLOSED,ACCOUNT_CLOSED,analyst_1,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1847,d913fa7e-7ee4-45d4-bc8d-c25a617a7efb,CASE-000347,1383,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 3935,Case opened based on risk alerts,17631.66,1,1,OPEN,,analyst_3,manager_1,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1850,d1676a56-da21-4e3f-beea-e2b1c25d81b5,CASE-000350,645,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 2969,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_7,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1855,"72aab2a4-b612-42e9-9674-b58b977e5d00",CASE-000355,4972,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 939,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_3,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1856,c1522a81-00dc-4ed2-8f86-cf4407710c9b,CASE-000356,1484,EDD_REVIEW,HIGH,EDD_REVIEW - Company 2791,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1864,e446b0e6-785b-4210-ab9d-b4e363461bda,CASE-000364,4501,EDD_REVIEW,HIGH,EDD_REVIEW - Company 2979,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_1,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1871,"9a5590c6-bcbf-4a18-a1a9-1d8c3db803ae",CASE-000371,1273,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4038,Case opened based on risk alerts,50110.53,1,1,CLOSED,ACCOUNT_CLOSED,analyst_10,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1877,d8b4109e-e65e-438c-80d2-da5b84f5ada2,CASE-000377,744,EDD_REVIEW,LOW,EDD_REVIEW - Company 8,Case opened based on risk alerts,10965.96,1,1,CLOSED,CLEARED,analyst_5,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1882,a9641e46-3f07-40b8-9bfd-e55a81bbcc8e,CASE-000382,4667,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 712,Case opened based on risk alerts,12478.99,1,1,CLOSED,SAR_FILED,analyst_2,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-009706,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1885,"124f7d3e-0e48-4782-8613-6d3c2113b52c",CASE-000385,4261,EDD_REVIEW,LOW,EDD_REVIEW - Company 3472,Case opened based on risk alerts,17637.16,1,1,CLOSED,SAR_FILED,analyst_2,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-444158,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1891,f5e173ef-6bfa-44da-8dc1-90e2a69e57b4,CASE-000391,4169,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1645,Case opened based on risk alerts,785190.66,3,3,CLOSED,MONITORING,analyst_9,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1892,"3a95190d-77e1-4c21-8b3e-25360c4701e2",CASE-000392,206,EDD_REVIEW,HIGH,EDD_REVIEW - Company 1575,Case opened based on risk alerts,2868.28,1,1,CLOSED,MONITORING,analyst_2,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1899,"31e93c7c-eb92-4a0a-8164-b21073a7e47f",CASE-000399,2209,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1295,Case opened based on risk alerts,0.00,0,0,CLOSED,CLEARED,analyst_9,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1904,"8bd57062-df31-47ef-909b-eb0fc16888da",CASE-000404,1656,EDD_REVIEW,HIGH,EDD_REVIEW - Company 2601,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_7,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1905,"65f15cf6-c12d-4446-a6c3-e134e2345158",CASE-000405,681,EDD_REVIEW,LOW,EDD_REVIEW - Company 3560,Case opened based on risk alerts,197608.37,1,1,CLOSED,SAR_FILED,analyst_4,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-422905,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1908,"82c47046-efca-47fa-95cd-2037a3440505",CASE-000408,2064,EDD_REVIEW,HIGH,EDD_REVIEW - Company 2680,Case opened based on risk alerts,127189.88,1,1,OPEN,,analyst_4,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1914,"339c3dc6-a9ce-44ec-bb66-d27de415b0db",CASE-000414,424,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 1755,Case opened based on risk alerts,3272.87,1,1,OPEN,,analyst_2,manager_5,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1930,d974ab63-901b-4aaa-8bad-ac92bf0641ed,CASE-000430,146,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4650,Case opened based on risk alerts,4780.94,1,1,CLOSED,CLEARED,analyst_10,manager_2,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1932,ab8ea503-1bcf-4f88-b974-30041541fa15,CASE-000432,44,EDD_REVIEW,HIGH,EDD_REVIEW - Company 1684,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_7,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1936,e6b8e655-c88a-45e9-9dd0-4fdf71f7fbe3,CASE-000436,1550,EDD_REVIEW,HIGH,EDD_REVIEW - Company 4679,Case opened based on risk alerts,54180.16,1,1,CLOSED,CLEARED,analyst_4,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1946,"5aad14bb-382e-4bb3-ae76-2e33210c2720",CASE-000446,3595,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4837,Case opened based on risk alerts,17820.50,2,2,CLOSED,ACCOUNT_CLOSED,analyst_7,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1952,fd99ef06-4f9e-4a59-89f6-72adce578486,CASE-000452,2772,EDD_REVIEW,HIGH,EDD_REVIEW - Company 911,Case opened based on risk alerts,143068.22,1,1,CLOSED,ACCOUNT_CLOSED,analyst_7,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1953,"8f67be14-dd44-4da7-9f13-23fd427aaa8a",CASE-000453,1489,EDD_REVIEW,LOW,EDD_REVIEW - Company 1126,Case opened based on risk alerts,106303.26,3,3,CLOSED,SAR_FILED,analyst_8,manager_4,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,2026-06-19,SAR-323270,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1962,c1ce5bbd-0693-4299-ab5a-5f939c235df7,CASE-000462,987,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4857,Case opened based on risk alerts,19658.00,1,1,CLOSED,MONITORING,analyst_2,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1963,d5bf7e6b-08b6-4779-b01d-fdf7a0a3ee39,CASE-000463,2732,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4410,Case opened based on risk alerts,0.00,0,0,OPEN,,analyst_9,manager_1,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1968,f48ad11d-2ca6-471a-9d4f-e46a3ef743a0,CASE-000468,3964,EDD_REVIEW,HIGH,EDD_REVIEW - Company 890,Case opened based on risk alerts,5730.48,1,1,OPEN,,analyst_7,manager_2,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1973,"25424a5b-8350-4b3b-abfe-4a98f3f3e664",CASE-000473,1654,EDD_REVIEW,LOW,EDD_REVIEW - Company 4641,Case opened based on risk alerts,1080.00,1,1,CLOSED,ACCOUNT_CLOSED,analyst_5,manager_5,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1982,"6727fa89-0eb1-452d-b660-b4f207012115",CASE-000482,3846,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 2807,Case opened based on risk alerts,7591.46,1,1,OPEN,,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1989,"803a5f3a-de40-4139-9e68-569aaec27ac1",CASE-000489,3669,EDD_REVIEW,LOW,EDD_REVIEW - Company 4568,Case opened based on risk alerts,27904.33,1,1,CLOSED,ACCOUNT_CLOSED,analyst_8,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1993,ee39bd4c-3586-41fe-bcc3-c334256eaabb,CASE-000493,1830,EDD_REVIEW,LOW,EDD_REVIEW - Company 1481,Case opened based on risk alerts,10437.49,1,1,CLOSED,CLEARED,analyst_4,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1994,"5700a144-624a-4160-bb2b-5f767fae29af",CASE-000494,3159,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 3995,Case opened based on risk alerts,76550.01,1,1,CLOSED,CLEARED,analyst_6,manager_3,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
1999,e9096ca9-a3e7-472e-bd59-28dde6b1a8d1,CASE-000499,1460,EDD_REVIEW,MEDIUM,EDD_REVIEW - Company 4238,Case opened based on risk alerts,0.00,0,0,CLOSED,MONITORING,analyst_5,manager_1,2026-05-25 16:17:32.000,2026-07-24,2026-06-24 16:17:30.000,false,,,2026-06-24 16:17:30.000,2026-06-24 16:17:30.000
